Equation,activationEnergy,chemicalComposition,facet,reactionEnergy
H2O(g) - H2(g) + * -> O*,,Au3Cr9,111,2.97290627
H2O(g) - H2(g) + * -> O*,,Hg3Pt9,111,4.44996182
H2O(g) - H2(g) + * -> O*,,Au3Ir9,111,3.6292337
H2O(g) - H2(g) + * -> O*,,Pd9Zn3,111,2.94802704
H2O(g) - H2(g) + * -> O*,,Hf9W3,111,-0.8643587
H2O(g) - H2(g) + * -> O*,,Cr3Tl9,111,-1.205965
H2O(g) - H2(g) + * -> O*,,Hf3V9,111,-1.2786648
H2O(g) - H2(g) + * -> O*,,Hf3Mo9,111,-0.3468272
H2O(g) - H2(g) + * -> O*,,Hf3V9,111,-0.2596608
H2O(g) - H2(g) + * -> O*,,Mo9Pt3,111,-0.8026351
H2O(g) - H2(g) + * -> O*,,Ir9Re3,111,-0.4887573
H2O(g) - H2(g) + * -> O*,,In9Zr3,111,-0.5399125
H2O(g) - H2(g) + * -> O*,,Mo9Pt3,111,2.36062605
H2O(g) - H2(g) + * -> O*,,Ir9V3,111,-0.4038511
H2O(g) - H2(g) + * -> O*,,Hg9Rh3,111,2.28897481
H2O(g) - H2(g) + * -> O*,,Mo3Pt9,111,-1.1493893
H2O(g) - H2(g) + * -> O*,,Ag9Hg3,111,3.62762714
H2O(g) - H2(g) + * -> O*,,Au9Os3,111,-0.2743325
H2O(g) - H2(g) + * -> O*,,Sn3W9,111,-0.4907489
H2O(g) - H2(g) + * -> O*,,Ru3Zr9,111,0.77990262
H2O(g) - H2(g) + * -> O*,,Re3Zn9,111,-0.2998312
H2O(g) - H2(g) + * -> O*,,Mo9Zn3,111,-0.637789
H2O(g) - H2(g) + * -> O*,,Au9Cr3,111,3.53912265
H2O(g) - H2(g) + * -> O*,,In9Nb3,111,-0.9993149
H2O(g) - H2(g) + * -> O*,,Au9Cr3,111,-1.1691692
H2O(g) - H2(g) + * -> O*,,Os9Ta3,111,0.39601775
H2O(g) - H2(g) + * -> O*,,Fe9Sn3,111,3.20287172
H2O(g) - H2(g) + * -> O*,,Pd3W9,111,-1.05755
H2O(g) - H2(g) + * -> O*,,Co9Nb3,111,-0.572674
H2O(g) - H2(g) + * -> O*,,Ga3Hf9,111,1.15138154
H2O(g) - H2(g) + * -> O*,,Fe9W3,111,-0.8562759
H2O(g) - H2(g) + * -> O*,,Os9Ta3,111,-0.1973163
H2O(g) - H2(g) + * -> O*,,Pd3W9,111,2.88166541
H2O(g) - H2(g) + * -> O*,,Ir9Ti3,111,0.17267351
H2O(g) - H2(g) + * -> O*,,Pd3Tc9,111,0.00104533
H2O(g) - H2(g) + * -> O*,,Pd3Tc9,111,2.82401674
H2O(g) - H2(g) + * -> O*,,Cr9Re3,111,-0.8808947
H2O(g) - H2(g) + * -> O*,,In9Re3,111,-0.3419381
H2O(g) - H2(g) + * -> O*,,Cr9Re3,111,-0.7548909
H2O(g) - H2(g) + * -> O*,,Ag3Hf9,111,2.45861615
H2O(g) - H2(g) + * -> O*,,Mo3Zn9,111,-0.9186101
H2O(g) - H2(g) + * -> O*,,Ag9Al3,111,0.69583196
H2O(g) - H2(g) + * -> O*,,Ir9Ta3,111,-0.3954572
H2O(g) - H2(g) + * -> O*,,La3Sn9,111,1.78556148
H2O(g) - H2(g) + * -> O*,,Fe9Ti3,111,-0.1994635
H2O(g) - H2(g) + * -> O*,,Al9Fe3,111,1.39795886
H2O(g) - H2(g) + * -> O*,,Ag3Zr9,111,2.30637812
H2O(g) - H2(g) + * -> O*,,Au9Zr3,111,3.16098986
H2O(g) - H2(g) + * -> O*,,Au9Zr3,111,-1.4582876
H2O(g) - H2(g) + * -> O*,,Al9Pt3,111,3.29102504
H2O(g) - H2(g) + * -> O*,,Au9Ir3,111,1.11251416
H2O(g) - H2(g) + * -> O*,,Ir9Pb3,111,1.4989618
H2O(g) - H2(g) + * -> O*,,Sc3V9,111,-1.3965811
H2O(g) - H2(g) + * -> O*,,Ag9Zn3,111,2.23951608
H2O(g) - H2(g) + * -> O*,,Sc3V9,111,0.76014144
H2O(g) - H2(g) + * -> O*,,La9Pt3,111,0.99382341
H2O(g) - H2(g) + * -> O*,,Co9Zr3,111,0.1925053
H2O(g) - H2(g) + * -> O*,,Cu9Tc3,111,-0.7680831
H2O(g) - H2(g) + * -> O*,,In3Pb9,111,2.31545829
H2O(g) - H2(g) + * -> O*,,La3Rh9,111,-0.339063
H2O(g) - H2(g) + * -> O*,,Ag9Os3,111,-0.7979054
H2O(g) - H2(g) + * -> O*,,In3Pd9,111,3.18201828
H2O(g) - H2(g) + * -> O*,,Pd9Sc3,111,1.08044854
H2O(g) - H2(g) + * -> O*,,La3Re9,111,-0.8623215
H2O(g) - H2(g) + * -> O*,,Al9Ti3,111,0.05711996
H2O(g) - H2(g) + * -> O*,,Cr3Os9,111,0.49001104
H2O(g) - H2(g) + * -> O*,,Cr3Os9,111,-0.1550487
H2O(g) - H2(g) + * -> O*,,Cu3In9,111,1.66682638
H2O(g) - H2(g) + * -> O*,,Cu9Sn3,111,2.60473815
H2O(g) - H2(g) + * -> O*,,In9Tl3,111,2.88961604
H2O(g) - H2(g) + * -> O*,,Pb3W9,111,-0.4226317
H2O(g) - H2(g) + * -> O*,,Hg9Y3,111,-0.3028567
H2O(g) - H2(g) + * -> O*,,Au9Cd3,111,3.71635938
H2O(g) - H2(g) + * -> O*,,Ag9V3,111,-1.9808081
H2O(g) - H2(g) + * -> O*,,Mo3Re9,111,-0.3682367
H2O(g) - H2(g) + * -> O*,,Os3Rh9,111,0.22824324
H2O(g) - H2(g) + * -> O*,,Mo3Re9,111,-0.3600029
H2O(g) - H2(g) + * -> O*,,Pb3Zn9,111,0.34070639
H2O(g) - H2(g) + * -> O*,,Al9Zn3,111,2.32477315
H2O(g) - H2(g) + * -> O*,,Pd3Y9,111,1.50343984
H2O(g) - H2(g) + * -> O*,,Mo9Pb3,111,-0.2358042
H2O(g) - H2(g) + * -> O*,,Cr9Zn3,111,-0.5085134
H2O(g) - H2(g) + * -> O*,,Os3Ru9,111,1.2293076
H2O(g) - H2(g) + * -> O*,,Os3Ru9,111,0.55557496
H2O(g) - H2(g) + * -> O*,,Cr9Ga3,111,-0.3140884
H2O(g) - H2(g) + * -> O*,,Os3Ta9,111,0.28716486
H2O(g) - H2(g) + * -> O*,,Ti9Y3,111,0.71061087
H2O(g) - H2(g) + * -> O*,,Ru9Sn3,111,3.01341055
H2O(g) - H2(g) + * -> O*,,Cr9W3,111,-1.1618498
H2O(g) - H2(g) + * -> O*,,Ag3Ir9,111,3.99302799
H2O(g) - H2(g) + * -> O*,,Cr3Hg9,111,-0.9783654
H2O(g) - H2(g) + * -> O*,,V3Y9,111,-1.9723735
H2O(g) - H2(g) + * -> O*,,Cr3Y9,111,-1.5650803
H2O(g) - H2(g) + * -> O*,,Mo3Y9,111,-1.2313467
H2O(g) - H2(g) + * -> O*,,W3Y9,111,-1.674919
H2O(g) - H2(g) + * -> O*,,Tc3Y9,111,-0.2603278
H2O(g) - H2(g) + * -> O*,,Os3Y9,111,0.35213436
H2O(g) - H2(g) + * -> O*,,Rh3Y9,111,1.22499677
H2O(g) - H2(g) + * -> O*,,In3Y9,111,1.5727603
H2O(g) - H2(g) + * -> O*,,Cr9Os3,111,-0.6649832
H2O(g) - H2(g) + * -> O*,,Y9Zn3,111,0.97470456
H2O(g) - H2(g) + * -> O*,,Cr9Os3,111,0.06211121
H2O(g) - H2(g) + * -> O*,,Hf9Ta3,111,-1.0578102
H2O(g) - H2(g) + * -> O*,,Cd3Y9,111,1.84835407
H2O(g) - H2(g) + * -> O*,,Cr9Mo3,111,-0.9184117
H2O(g) - H2(g) + * -> O*,,Cr9Tc3,111,-0.9428915
H2O(g) - H2(g) + * -> O*,,Cr9Tc3,111,-0.3074776
H2O(g) - H2(g) + * -> O*,,Sn3Y9,111,1.54499054
H2O(g) - H2(g) + * -> O*,,Hf9V3,111,-1.1041393
H2O(g) - H2(g) + * -> O*,,Au3Co9,111,1.33770646
H2O(g) - H2(g) + * -> O*,,Au3Co9,111,3.37363145
H2O(g) - H2(g) + * -> O*,,Ag9Cu3,111,2.30904116
H2O(g) - H2(g) + * -> O*,,La3Y9,111,-0.5098587
H2O(g) - H2(g) + * -> O*,,La3Ti9,111,-2.9099801
H2O(g) - H2(g) + * -> O*,,Nb9V3,111,-1.1013678
H2O(g) - H2(g) + * -> O*,,Hf9Sc3,111,-0.9992435
H2O(g) - H2(g) + * -> O*,,Hf9Sc3,111,-0.1581456
H2O(g) - H2(g) + * -> O*,,Hf9Zr3,111,-0.7830228
H2O(g) - H2(g) + * -> O*,,Hf9Zr3,111,-0.5104627
H2O(g) - H2(g) + * -> O*,,Sc3Ta9,111,-1.2104731
H2O(g) - H2(g) + * -> O*,,Sc3Ta9,111,0.72514705
H2O(g) - H2(g) + * -> O*,,Nb9Zr3,111,-1.2404682
H2O(g) - H2(g) + * -> O*,,Nb9Ti3,111,-0.7571031
H2O(g) - H2(g) + * -> O*,,Nb9Zr3,111,-0.3716883
H2O(g) - H2(g) + * -> O*,,Nb9Sc3,111,-1.2209242
H2O(g) - H2(g) + * -> O*,,Nb9Sc3,111,0.5525462
H2O(g) - H2(g) + * -> O*,,Cr9Ta3,111,-1.1014329
H2O(g) - H2(g) + * -> O*,,Mo9V3,111,-1.0564465
H2O(g) - H2(g) + * -> O*,,Mo9W3,111,-0.968416
H2O(g) - H2(g) + * -> O*,,Mo9W3,111,-1.273688
H2O(g) - H2(g) + * -> O*,,Mo9Ti3,111,-0.6002909
H2O(g) - H2(g) + * -> O*,,Mo9Ta3,111,-1.160982
H2O(g) - H2(g) + * -> O*,,Mo9Ru3,111,-0.7848053
H2O(g) - H2(g) + * -> O*,,Cr3W9,111,-0.8401905
H2O(g) - H2(g) + * -> O*,,Mo9Re3,111,-0.8911291
H2O(g) - H2(g) + * -> O*,,La3W9,111,-1.4909189
H2O(g) - H2(g) + * -> O*,,Nb3W9,111,-1.4785156
H2O(g) - H2(g) + * -> O*,,Nb3W9,111,-0.9447137
H2O(g) - H2(g) + * -> O*,,Mo9Ru3,111,0.62332682
H2O(g) - H2(g) + * -> O*,,Mo9Re3,111,-0.8296511
H2O(g) - H2(g) + * -> O*,,Re3W9,111,-1.2102942
H2O(g) - H2(g) + * -> O*,,Re3W9,111,-0.7674369
H2O(g) - H2(g) + * -> O*,,Ir3Os9,111,0.9168337
H2O(g) - H2(g) + * -> O*,,Ir3Os9,111,1.96623392
H2O(g) - H2(g) + * -> O*,,Re9Y3,111,-1.8451458
H2O(g) - H2(g) + * -> O*,,Ir3Mo9,111,-0.6879639
H2O(g) - H2(g) + * -> O*,,Co9Pd3,111,3.04984741
H2O(g) - H2(g) + * -> O*,,Ir3Mo9,111,1.35262197
H2O(g) - H2(g) + * -> O*,,Mo9Tc3,111,-0.9098804
H2O(g) - H2(g) + * -> O*,,Mo9Tc3,111,-0.3503966
H2O(g) - H2(g) + * -> O*,,Re3Tc9,111,-0.0215204
H2O(g) - H2(g) + * -> O*,,Re3Tc9,111,-0.4780217
H2O(g) - H2(g) + * -> O*,,Mo3Os9,111,0.49478269
H2O(g) - H2(g) + * -> O*,,Mo3Os9,111,-0.4254451
H2O(g) - H2(g) + * -> O*,,Cr3Ru9,111,0.79227427
H2O(g) - H2(g) + * -> O*,,Cr3Ru9,111,-0.469829
H2O(g) - H2(g) + * -> O*,,Ir9Y3,111,2.33057149
H2O(g) - H2(g) + * -> O*,,Ru9Y3,111,-1.1623876
H2O(g) - H2(g) + * -> O*,,Ir9Zr3,111,0.57557519
H2O(g) - H2(g) + * -> O*,,Hf3Ir9,111,0.72995095
H2O(g) - H2(g) + * -> O*,,Ir9W3,111,-0.8868401
H2O(g) - H2(g) + * -> O*,,Rh9W3,111,-1.1206033
H2O(g) - H2(g) + * -> O*,,Hf3Rh9,111,0.42203224
H2O(g) - H2(g) + * -> O*,,Ni9Zr3,111,-0.9415071
H2O(g) - H2(g) + * -> O*,,Ni9Zr3,111,-0.7661637
H2O(g) - H2(g) + * -> O*,,Hf3Ni9,111,-0.9840638
H2O(g) - H2(g) + * -> O*,,Ni9Ru3,111,-0.0657136
H2O(g) - H2(g) + * -> O*,,Co9Pd3,111,1.02677477
H2O(g) - H2(g) + * -> O*,,Ni9Ti3,111,-1.0272314
H2O(g) - H2(g) + * -> O*,,Ni9Re3,111,-0.8030221
H2O(g) - H2(g) + * -> O*,,Co9Fe3,111,0.36984053
H2O(g) - H2(g) + * -> O*,,Ni9Re3,111,-0.9110634
H2O(g) - H2(g) + * -> O*,,Ni9Ta3,111,-1.1598998
H2O(g) - H2(g) + * -> O*,,Ir3Ni9,111,0.28395392
H2O(g) - H2(g) + * -> O*,,Ir3Ni9,111,0.24787802
H2O(g) - H2(g) + * -> O*,,Nb3Ni9,111,-1.0713175
H2O(g) - H2(g) + * -> O*,,Ni9Rh3,111,0.32932577
H2O(g) - H2(g) + * -> O*,,Ni9Rh3,111,0.32062017
H2O(g) - H2(g) + * -> O*,,Ni9Os3,111,-0.2639833
H2O(g) - H2(g) + * -> O*,,Ni9Os3,111,-0.3889806
H2O(g) - H2(g) + * -> O*,,Ag9Zn3,111,1.168882
H2O(g) - H2(g) + * -> O*,,Co3Ni9,111,0.04926961
H2O(g) - H2(g) + * -> O*,,Fe9Y3,111,-0.8924186
H2O(g) - H2(g) + * -> O*,,Fe9Y3,111,-0.8159921
H2O(g) - H2(g) + * -> O*,,Co3Ni9,111,0.12947612
H2O(g) - H2(g) + * -> O*,,Fe9La3,111,-1.2866076
H2O(g) - H2(g) + * -> O*,,Fe9Zr3,111,-1.2236323
H2O(g) - H2(g) + * -> O*,,Fe9La3,111,-0.7407397
H2O(g) - H2(g) + * -> O*,,Fe9Sc3,111,-1.3980285
H2O(g) - H2(g) + * -> O*,,Fe9Zr3,111,-1.5551453
H2O(g) - H2(g) + * -> O*,,Fe9La3,111,-0.8870551
H2O(g) - H2(g) + * -> O*,,Fe9Sc3,111,-1.1096581
H2O(g) - H2(g) + * -> O*,,Ag9Hg3,111,2.08434534
H2O(g) - H2(g) + * -> O*,,Fe9Hf3,111,-1.8806819
H2O(g) - H2(g) + * -> O*,,Fe9Hf3,111,-1.6360016
H2O(g) - H2(g) + * -> O*,,Fe9Hf3,111,0.07929125
H2O(g) - H2(g) + * -> O*,,Co9Tc3,111,-0.5835171
H2O(g) - H2(g) + * -> O*,,Co9Tc3,111,-0.7201086
H2O(g) - H2(g) + * -> O*,,Co9V3,111,-1.059438
H2O(g) - H2(g) + * -> O*,,Fe9Ti3,111,-1.591243
H2O(g) - H2(g) + * -> O*,,Co9V3,111,-1.0412686
H2O(g) - H2(g) + * -> O*,,Ni9Y3,111,-0.5681579
H2O(g) - H2(g) + * -> O*,,Fe9Nb3,111,-1.4460284
H2O(g) - H2(g) + * -> O*,,Fe9V3,111,-1.4084978
H2O(g) - H2(g) + * -> O*,,Fe9Mo3,111,-1.2303245
H2O(g) - H2(g) + * -> O*,,Fe9Ta3,111,-1.5389103
H2O(g) - H2(g) + * -> O*,,Fe9Mo3,111,-1.2089036
H2O(g) - H2(g) + * -> O*,,Fe9Ta3,111,-0.6845263
H2O(g) - H2(g) + * -> O*,,Co9Y3,111,-0.8709099
H2O(g) - H2(g) + * -> O*,,Fe9W3,111,-1.0115021
H2O(g) - H2(g) + * -> O*,,Fe9W3,111,-1.3152099
H2O(g) - H2(g) + * -> O*,,Co9Ni3,111,-0.1846809
H2O(g) - H2(g) + * -> O*,,Fe9W3,111,-1.2836336
H2O(g) - H2(g) + * -> O*,,Ni9Sc3,111,-0.8479582
H2O(g) - H2(g) + * -> O*,,Co9Ni3,111,0.02246313
H2O(g) - H2(g) + * -> O*,,Ni9Sc3,111,-0.6361583
H2O(g) - H2(g) + * -> O*,,Mn9V3,111,-1.7218236
H2O(g) - H2(g) + * -> O*,,Mn9Re3,111,-1.4920912
H2O(g) - H2(g) + * -> O*,,Mn9Re3,111,-1.2689339
H2O(g) - H2(g) + * -> O*,,Mn9Tc3,111,-1.2429624
H2O(g) - H2(g) + * -> O*,,Co9Mo3,111,-0.6807409
H2O(g) - H2(g) + * -> O*,,Co9Rh3,111,1.34590375
H2O(g) - H2(g) + * -> O*,,Mn9Tc3,111,-1.4503623
H2O(g) - H2(g) + * -> O*,,Mn9Os3,111,-1.0560096
H2O(g) - H2(g) + * -> O*,,Mn9Os3,111,-1.1460438
H2O(g) - H2(g) + * -> O*,,Cr3Pt9,111,-0.6096339
H2O(g) - H2(g) + * -> O*,,Ni9Ta3,111,-1.2268326
H2O(g) - H2(g) + * -> O*,,Pt9Sc3,111,0.19803738
H2O(g) - H2(g) + * -> O*,,Pt9Y3,111,0.70759122
H2O(g) - H2(g) + * -> O*,,Pt9Sc3,111,0.52619265
H2O(g) - H2(g) + * -> O*,,Pt9Zr3,111,0.00094845
H2O(g) - H2(g) + * -> O*,,Hf3Pt9,111,-0.0136506
H2O(g) - H2(g) + * -> O*,,Pt9V3,111,-0.8992184
H2O(g) - H2(g) + * -> O*,,Pt9Zr3,111,0.24771951
H2O(g) - H2(g) + * -> O*,,Hf3Pt9,111,0.26352266
H2O(g) - H2(g) + * -> O*,,Pt9Rh3,111,1.93156158
H2O(g) - H2(g) + * -> O*,,Fe3Pt9,111,1.09174861
H2O(g) - H2(g) + * -> O*,,Os3Pt9,111,0.17094355
H2O(g) - H2(g) + * -> O*,,Ni3Pt9,111,0.99514534
H2O(g) - H2(g) + * -> O*,,Ni3Pt9,111,1.33888988
H2O(g) - H2(g) + * -> O*,,Co9W3,111,-1.0533746
H2O(g) - H2(g) + * -> O*,,Mn3Pt9,111,0.71850339
H2O(g) - H2(g) + * -> O*,,Co9Sc3,111,-1.2092119
H2O(g) - H2(g) + * -> O*,,Ni9V3,111,-1.0559873
H2O(g) - H2(g) + * -> O*,,Pd9Y3,111,1.75741308
H2O(g) - H2(g) + * -> O*,,Co9Sc3,111,-0.9823145
H2O(g) - H2(g) + * -> O*,,Pd9W3,111,-1.9221202
H2O(g) - H2(g) + * -> O*,,Mo3Ni9,111,-0.8598211
H2O(g) - H2(g) + * -> O*,,Mo3Ni9,111,-0.9097838
H2O(g) - H2(g) + * -> O*,,Co9Ir3,111,0.10044729
H2O(g) - H2(g) + * -> O*,,Mo3Ni9,111,-0.9273461
H2O(g) - H2(g) + * -> O*,,Ir3Pt9,111,1.94305363
H2O(g) - H2(g) + * -> O*,,La3Pd9,111,0.40750163
H2O(g) - H2(g) + * -> O*,,Pd9Zr3,111,-0.5746425
H2O(g) - H2(g) + * -> O*,,Hf3Pd9,111,-0.1833575
H2O(g) - H2(g) + * -> O*,,Pd9Ti3,111,-0.7187313
H2O(g) - H2(g) + * -> O*,,Nb3Pd9,111,-1.6135092
H2O(g) - H2(g) + * -> O*,,Pd9Sc3,111,0.01361005
H2O(g) - H2(g) + * -> O*,,Pd9Zr3,111,-0.4700406
H2O(g) - H2(g) + * -> O*,,Pd9Ti3,111,-0.6901196
H2O(g) - H2(g) + * -> O*,,Pd9Sc3,111,0.19791615
H2O(g) - H2(g) + * -> O*,,Pd9Tc3,111,-0.6114399
H2O(g) - H2(g) + * -> O*,,Ni3Pd9,111,1.90664697
H2O(g) - H2(g) + * -> O*,,Co9Zr3,111,-1.2162694
H2O(g) - H2(g) + * -> O*,,Ni3Pd9,111,0.92831745
H2O(g) - H2(g) + * -> O*,,Co9Zr3,111,-1.0327715
H2O(g) - H2(g) + * -> O*,,Au9Y3,111,2.84823977
H2O(g) - H2(g) + * -> O*,,Ir3Pd9,111,0.72143556
H2O(g) - H2(g) + * -> O*,,Co3Pd9,111,1.20939322
H2O(g) - H2(g) + * -> O*,,Au9Y3,111,0.75705444
H2O(g) - H2(g) + * -> O*,,Au9Ta3,111,-2.2092686
H2O(g) - H2(g) + * -> O*,,Co9Os3,111,-0.2936337
H2O(g) - H2(g) + * -> O*,,Os3Pd9,111,-0.2329952
H2O(g) - H2(g) + * -> O*,,Co9Os3,111,-0.4819566
H2O(g) - H2(g) + * -> O*,,Os3Pd9,111,-0.2318169
H2O(g) - H2(g) + * -> O*,,Mn3Pd9,111,0.63770762
H2O(g) - H2(g) + * -> O*,,Au9La3,111,0.06526555
H2O(g) - H2(g) + * -> O*,,Mn3Pd9,111,0.74432305
H2O(g) - H2(g) + * -> O*,,Au9La3,111,0.1684401
H2O(g) - H2(g) + * -> O*,,Au9Tc3,111,-0.7909484
H2O(g) - H2(g) + * -> O*,,Au9La3,111,-0.0698538
H2O(g) - H2(g) + * -> O*,,Au9Tc3,111,-1.3025819
H2O(g) - H2(g) + * -> O*,,Fe3Pd9,111,0.58728724
H2O(g) - H2(g) + * -> O*,,Au9Ru3,111,0.41929151
H2O(g) - H2(g) + * -> O*,,Au9Nb3,111,3.35564759
H2O(g) - H2(g) + * -> O*,,Au9W3,111,-2.1095346
H2O(g) - H2(g) + * -> O*,,Au9Nb3,111,-1.9761439
H2O(g) - H2(g) + * -> O*,,Au9V3,111,3.45879723
H2O(g) - H2(g) + * -> O*,,Au9V3,111,-1.5444233
H2O(g) - H2(g) + * -> O*,,Au9Rh3,111,1.68694416
H2O(g) - H2(g) + * -> O*,,Ag9Nb3,111,-2.3322322
H2O(g) - H2(g) + * -> O*,,Au9Fe3,111,0.88094433
H2O(g) - H2(g) + * -> O*,,Au9Fe3,111,0.93415007
H2O(g) - H2(g) + * -> O*,,Ag9Ti3,111,-1.8096757
H2O(g) - H2(g) + * -> O*,,Ag9Sc3,111,-1.0126861
H2O(g) - H2(g) + * -> O*,,Ag9Sc3,111,-1.0923738
H2O(g) - H2(g) + * -> O*,,Ag9Y3,111,-0.6860885
H2O(g) - H2(g) + * -> O*,,Ag9Hf3,111,-1.9067526
H2O(g) - H2(g) + * -> O*,,Ag9Y3,111,-0.8485742
H2O(g) - H2(g) + * -> O*,,Ag9Zr3,111,-1.8272642
H2O(g) - H2(g) + * -> O*,,Ag9Hf3,111,-1.944929
H2O(g) - H2(g) + * -> O*,,Ag9Mo3,111,-2.0784968
H2O(g) - H2(g) + * -> O*,,Au9Mn3,111,1.05760744
H2O(g) - H2(g) + * -> O*,,Ag9Zr3,111,-1.8450076
H2O(g) - H2(g) + * -> O*,,Au9Mn3,111,1.10304338
H2O(g) - H2(g) + * -> O*,,Ag9Ru3,111,-0.0435658
H2O(g) - H2(g) + * -> O*,,Ag9Ir3,111,0.64286935
H2O(g) - H2(g) + * -> O*,,Co9Hf3,111,-1.2492983
H2O(g) - H2(g) + * -> O*,,Ag9Ir3,111,0.56122568
H2O(g) - H2(g) + * -> O*,,Co9Hf3,111,-1.068025
H2O(g) - H2(g) + * -> O*,,Ag9Co3,111,0.43921391
H2O(g) - H2(g) + * -> O*,,Cu9Y3,111,-0.8713478
H2O(g) - H2(g) + * -> O*,,Ag9Au3,111,2.5713057
H2O(g) - H2(g) + * -> O*,,Cu9Y3,111,-0.8920592
H2O(g) - H2(g) + * -> O*,,Cu9La3,111,-0.8029256
H2O(g) - H2(g) + * -> O*,,Cu9La3,111,-0.8661675
H2O(g) - H2(g) + * -> O*,,Ag9Pt3,111,1.80456047
H2O(g) - H2(g) + * -> O*,,Ag9Fe3,111,0.23271339
H2O(g) - H2(g) + * -> O*,,Ag9Ni3,111,1.00706951
H2O(g) - H2(g) + * -> O*,,Ag9Fe3,111,0.19883603
H2O(g) - H2(g) + * -> O*,,Ag9Ni3,111,0.94926681
H2O(g) - H2(g) + * -> O*,,Ag9Fe3,111,0.46173201
H2O(g) - H2(g) + * -> O*,,Cu9Sc3,111,-0.9061905
H2O(g) - H2(g) + * -> O*,,Cu9Sc3,111,0.26710722
H2O(g) - H2(g) + * -> O*,,Cu9W3,111,-1.9563902
H2O(g) - H2(g) + * -> O*,,Cu9Hf3,111,-1.3471398
H2O(g) - H2(g) + * -> O*,,Cr3Cu9,111,-1.2042654
H2O(g) - H2(g) + * -> O*,,Cu9W3,111,-1.7172851
H2O(g) - H2(g) + * -> O*,,Cu9Rh3,111,1.66367911
H2O(g) - H2(g) + * -> O*,,Cr3Cu9,111,-1.2998074
H2O(g) - H2(g) + * -> O*,,Cr3Cu9,111,-1.2906355
H2O(g) - H2(g) + * -> O*,,Cu9Mn3,111,0.0173912
H2O(g) - H2(g) + * -> O*,,Cu9Tc3,111,-0.5742946
H2O(g) - H2(g) + * -> O*,,Cu9Tc3,111,-0.7668644
H2O(g) - H2(g) + * -> O*,,Cu9Pd3,111,2.96914171
H2O(g) - H2(g) + * -> O*,,Cu9Ta3,111,-1.7248734
H2O(g) - H2(g) + * -> O*,,Cu9V3,111,-1.4348348
H2O(g) - H2(g) + * -> O*,,Cu9Ta3,111,-1.8379789
H2O(g) - H2(g) + * -> O*,,Cu9V3,111,-1.5192548
H2O(g) - H2(g) + * -> O*,,Cu9Ni3,111,0.55117801
H2O(g) - H2(g) + * -> O*,,Cu9V3,111,-1.5285004
H2O(g) - H2(g) + * -> O*,,Ag3Cu9,111,3.62409197
H2O(g) - H2(g) + * -> O*,,Ag3Cu9,111,0.99058512
H2O(g) - H2(g) + * -> O*,,Cu9Mo3,111,-1.3718012
H2O(g) - H2(g) + * -> O*,,Cu9Os3,111,-0.2334212
H2O(g) - H2(g) + * -> O*,,Co9Ti3,111,-1.1741311
H2O(g) - H2(g) + * -> O*,,Cu9Os3,111,-0.412814
H2O(g) - H2(g) + * -> O*,,Cu9Os3,111,-0.3498651
H2O(g) - H2(g) + * -> O*,,Cd3Cu9,111,1.04694262
H2O(g) - H2(g) + * -> O*,,Al3Cd9,111,-0.3676553
H2O(g) - H2(g) + * -> O*,,Co9Ti3,111,-1.076287
H2O(g) - H2(g) + * -> O*,,Cd3Cu9,111,0.90400748
H2O(g) - H2(g) + * -> O*,,Al3Cd9,111,-0.4346564
H2O(g) - H2(g) + * -> O*,,Al3Cd9,111,0.49428676
H2O(g) - H2(g) + * -> O*,,Al9Sn3,111,-1.8765723
H2O(g) - H2(g) + * -> O*,,Hf3Zn9,111,-1.7331212
H2O(g) - H2(g) + * -> O*,,Cu9W3,111,-1.7402812
H2O(g) - H2(g) + * -> O*,,Al9Ga3,111,-2.0401694
H2O(g) - H2(g) + * -> O*,,La3Zn9,111,-0.9927431
H2O(g) - H2(g) + * -> O*,,Sc3Zn9,111,-1.1757242
H2O(g) - H2(g) + * -> O*,,Hf3Zn9,111,-1.8909282
H2O(g) - H2(g) + * -> O*,,Al9Ga3,111,-1.7220584
H2O(g) - H2(g) + * -> O*,,Sc3Zn9,111,-1.3717076
H2O(g) - H2(g) + * -> O*,,La3Zn9,111,-0.4184765
H2O(g) - H2(g) + * -> O*,,Ti3Zn9,111,-1.5360489
H2O(g) - H2(g) + * -> O*,,Ti3Zn9,111,-1.6452581
H2O(g) - H2(g) + * -> O*,,Ti3Zn9,111,-1.2119339
H2O(g) - H2(g) + * -> O*,,Cu9Fe3,111,0.16862935
H2O(g) - H2(g) + * -> O*,,W3Zn9,111,-1.3184332
H2O(g) - H2(g) + * -> O*,,Tc3Zn9,111,0.41423781
H2O(g) - H2(g) + * -> O*,,Cu3Zn9,111,0.4483685
H2O(g) - H2(g) + * -> O*,,Cu9Fe3,111,-0.0185587
H2O(g) - H2(g) + * -> O*,,Cu9Fe3,111,-0.0192763
H2O(g) - H2(g) + * -> O*,,Ta3Zn9,111,-1.7288395
H2O(g) - H2(g) + * -> O*,,Re3Zn9,111,-0.0091089
H2O(g) - H2(g) + * -> O*,,Au3Zn9,111,0.12235585
H2O(g) - H2(g) + * -> O*,,Ag3Zn9,111,0.13968529
H2O(g) - H2(g) + * -> O*,,Al9In3,111,-1.4378188
H2O(g) - H2(g) + * -> O*,,Ta3Zn9,111,-1.8695376
H2O(g) - H2(g) + * -> O*,,Cr3Zn9,111,-0.7765192
